"seurat_cluster","reproduced_identity","gene","samples_evaluable","sample_ids","median_log2_cpm_difference","mean_log2_cpm_difference","minimum_log2_cpm_difference","positive_sample_fraction","strong_positive_sample_fraction","percent_cluster_cells_expressing","mean_cluster_log_normalized_expression","exploratory_wilcoxon_p","exploratory_bh_fdr"
"0","FB","ADH1B",9,"Dermis1;Dermis2;Dermis3;SF1;SF2;SF3;DD1;DD2;DD3",6.10074769757357,5.84455498236728,1.94300384330902,1,1,30.6416072585872,0.663176119667299,0.00915168885265016,0.0417538937388919
"0","FB","CILP",9,"Dermis1;Dermis2;Dermis3;SF1;SF2;SF3;DD1;DD2;DD3",6.05396069262723,5.7053542335084,1.74673058467628,1,1,37.8224238496435,0.705632529616007,0.00915168885265016,0.0417538937388919
"0","FB","SFRP1",9,"Dermis1;Dermis2;Dermis3;SF1;SF2;SF3;DD1;DD2;DD3",6.03884009390564,6.47588662363734,4.5973224171335,1,1,24.5366169799093,0.424367147383948,0.00915168885265016,0.0417538937388919
"0","FB","ABCA6",9,"Dermis1;Dermis2;Dermis3;SF1;SF2;SF3;DD1;DD2;DD3",5.98681188413806,6.69127467964443,4.44371498539713,1,1,26.9345430978613,0.422201541883374,0.00915168885265016,0.0417538937388919
"0","FB","PDGFRA",9,"Dermis1;Dermis2;Dermis3;SF1;SF2;SF3;DD1;DD2;DD3",5.97540684329042,5.28900718452363,1.1262180562904,1,1,39.4426441996112,0.590086501881795,0.00915168885265016,0.0417538937388919
"0","FB","GAS7",9,"Dermis1;Dermis2;Dermis3;SF1;SF2;SF3;DD1;DD2;DD3",5.96866803287829,4.97462475004999,2.21067582770283,1,1,17.8742709008425,0.22929925355209,0.00915168885265016,0.0417538937388919
"0","FB","GPC3",9,"Dermis1;Dermis2;Dermis3;SF1;SF2;SF3;DD1;DD2;DD3",5.91684819067988,6.20207246735503,3.29228904208572,1,1,40.7258587167855,0.809122291338663,0.00915168885265016,0.0417538937388919
"0","FB","CYP4B1",9,"Dermis1;Dermis2;Dermis3;SF1;SF2;SF3;DD1;DD2;DD3",5.90839206185447,5.7793351897071,3.76912701300716,1,1,12.4173687621517,0.181612214461439,0.00915168885265016,0.0417538937388919
"0","FB","EFEMP1",9,"Dermis1;Dermis2;Dermis3;SF1;SF2;SF3;DD1;DD2;DD3",5.86414741483519,6.48982658365576,3.1791196021691,1,1,59.4944912508101,1.30585723961963,0.00915168885265016,0.0417538937388919
"0","FB","ANGPTL5",9,"Dermis1;Dermis2;Dermis3;SF1;SF2;SF3;DD1;DD2;DD3",5.70356084051685,5.87403443569121,2.68276044425247,1,1,26.2086843810758,0.441625049717464,0.00915168885265016,0.0417538937388919
"0","FB","LINC01133",9,"Dermis1;Dermis2;Dermis3;SF1;SF2;SF3;DD1;DD2;DD3",5.68126448443755,5.63035359559705,3.30667997980813,1,1,12.9617627997408,0.165018645270148,0.00915168885265016,0.0417538937388919
"0","FB","FBLN5",9,"Dermis1;Dermis2;Dermis3;SF1;SF2;SF3;DD1;DD2;DD3",5.67535703204669,5.44877093201888,2.24684401900587,1,1,45.4439403758911,0.727563946081652,0.00915168885265016,0.0417538937388919
"0","FB","PDGFD",9,"Dermis1;Dermis2;Dermis3;SF1;SF2;SF3;DD1;DD2;DD3",5.61331102717037,5.11924926342288,1.35166885410486,1,1,29.0084251458198,0.417111411818058,0.00915168885265016,0.0417538937388919
"0","FB","PCOLCE2",9,"Dermis1;Dermis2;Dermis3;SF1;SF2;SF3;DD1;DD2;DD3",5.6073113860578,6.76186383159818,4.84699135753705,1,1,37.848347375243,0.80235035672201,0.00915168885265016,0.0417538937388919
"0","FB","VCAN",9,"Dermis1;Dermis2;Dermis3;SF1;SF2;SF3;DD1;DD2;DD3",5.59380905432658,5.4749488492571,2.25603806839616,1,1,57.9650032404407,1.13947607878036,0.00915168885265016,0.0417538937388919
"0","FB","TNXB",9,"Dermis1;Dermis2;Dermis3;SF1;SF2;SF3;DD1;DD2;DD3",5.5851753813158,5.32718576200467,3.88071668801404,1,1,66.3253402462735,1.50621461657235,0.00915168885265016,0.0417538937388919
"0","FB","PID1",9,"Dermis1;Dermis2;Dermis3;SF1;SF2;SF3;DD1;DD2;DD3",5.5625470939571,5.41268002960413,3.4923100899364,1,1,25.897602073882,0.349002823302562,0.00915168885265016,0.0417538937388919
"0","FB","SERPINA5",9,"Dermis1;Dermis2;Dermis3;SF1;SF2;SF3;DD1;DD2;DD3",5.52026192360426,5.50213670449699,3.68727609717705,1,1,15.152300712897,0.207044482912576,0.00915168885265016,0.0417538937388919
"0","FB","ABCA10",9,"Dermis1;Dermis2;Dermis3;SF1;SF2;SF3;DD1;DD2;DD3",5.46978767875325,5.53514355239326,4.41751936048426,1,1,11.6267012313675,0.179997694295575,0.00915168885265016,0.0417538937388919
"0","FB","LUM",9,"Dermis1;Dermis2;Dermis3;SF1;SF2;SF3;DD1;DD2;DD3",5.39586659835799,5.37010959907026,1.41002271626962,1,1,90.5638366817887,3.0991192390015,0.00915168885265016,0.0417538937388919
"0","FB","OMD",9,"Dermis1;Dermis2;Dermis3;SF1;SF2;SF3;DD1;DD2;DD3",5.38270044804789,5.52449475497173,3.12801921185802,1,1,21.2184057031756,0.29448512810573,0.00915168885265016,0.0417538937388919
"0","FB","CD34",9,"Dermis1;Dermis2;Dermis3;SF1;SF2;SF3;DD1;DD2;DD3",5.38079773038255,5.37660907220675,3.46758308284095,1,1,42.799740764744,0.685236588927668,0.00915168885265016,0.0417538937388919
"0","FB","FBLN2",9,"Dermis1;Dermis2;Dermis3;SF1;SF2;SF3;DD1;DD2;DD3",5.29615205308662,5.8705157552968,2.8006643147483,1,1,73.1950745301361,1.55602542755222,0.00915168885265016,0.0417538937388919
"0","FB","ENPP2",9,"Dermis1;Dermis2;Dermis3;SF1;SF2;SF3;DD1;DD2;DD3",5.26377120047982,5.08188909678619,1.8478718727293,1,1,12.8969539857421,0.173632164495746,0.00915168885265016,0.0417538937388919
"0","FB","SERPINE2",9,"Dermis1;Dermis2;Dermis3;SF1;SF2;SF3;DD1;DD2;DD3",5.25593621762732,4.3807054463336,1.03050548727004,1,1,20.7777057679844,0.326942003498455,0.00915168885265016,0.0417538937388919
"0","FB","CFH",9,"Dermis1;Dermis2;Dermis3;SF1;SF2;SF3;DD1;DD2;DD3",5.24742194476432,5.33885118277362,3.0801716316754,1,1,80.0907323395982,2.28371283879581,0.00915168885265016,0.0417538937388919
"0","FB","ABCA9",9,"Dermis1;Dermis2;Dermis3;SF1;SF2;SF3;DD1;DD2;DD3",5.20671410427324,5.85123948040262,4.20967863906425,1,1,14.2320155541154,0.210233672333726,0.00915168885265016,0.0417538937388919
"0","FB","XG",9,"Dermis1;Dermis2;Dermis3;SF1;SF2;SF3;DD1;DD2;DD3",5.20043821016038,4.88868176177079,0.928973684847355,1,1,30.0453661697991,0.406253212748571,0.00915168885265016,0.0417538937388919
"0","FB","SVEP1",9,"Dermis1;Dermis2;Dermis3;SF1;SF2;SF3;DD1;DD2;DD3",5.19170799780782,5.40243020557857,2.60342321950307,1,1,21.1795204147764,0.310642881443448,0.00915168885265016,0.0417538937388919
"0","FB","TRAC",9,"Dermis1;Dermis2;Dermis3;SF1;SF2;SF3;DD1;DD2;DD3",5.17724396988004,3.85479357759939,0.363959424273851,1,0.888888888888889,11.0823071937784,0.145425133899749,0.00915168885265016,0.0417538937388919
"0","FB","LRRN4CL",9,"Dermis1;Dermis2;Dermis3;SF1;SF2;SF3;DD1;DD2;DD3",5.12830175014495,5.02264373531503,2.74896807056238,1,1,30.2527543745949,0.396865420365018,0.00915168885265016,0.0417538937388919
"0","FB","OSR1",9,"Dermis1;Dermis2;Dermis3;SF1;SF2;SF3;DD1;DD2;DD3",5.08507368369066,4.87577409668034,3.44489515043669,1,1,13.3376539209332,0.189004328202359,0.00915168885265016,0.0417538937388919
"0","FB","PPL",9,"Dermis1;Dermis2;Dermis3;SF1;SF2;SF3;DD1;DD2;DD3",5.05322021349236,5.38908030762398,3.08590706645845,1,1,27.2326636422553,0.385472403893217,0.00915168885265016,0.0417538937388919
"0","FB","F3",9,"Dermis1;Dermis2;Dermis3;SF1;SF2;SF3;DD1;DD2;DD3",5.05265755124607,5.37400909007481,3.93989824686959,1,1,16.0337005832793,0.243348770067316,0.00915168885265016,0.0417538937388919
"0","FB","DIO3OS",9,"Dermis1;Dermis2;Dermis3;SF1;SF2;SF3;DD1;DD2;DD3",5.04903180958321,5.09134062731205,3.60843096997995,1,1,14.5690213869086,0.203715159839565,0.00915168885265016,0.0417538937388919
"0","FB","IL33",9,"Dermis1;Dermis2;Dermis3;SF1;SF2;SF3;DD1;DD2;DD3",4.91366881492804,3.98409166192524,0.18575770582985,1,0.777777777777778,16.2670123136747,0.191378055437016,0.00915168885265016,0.0417538937388919
"0","FB","CP",9,"Dermis1;Dermis2;Dermis3;SF1;SF2;SF3;DD1;DD2;DD3",4.88801126340664,4.73186450013693,2.0265127277531,1,1,11.3415424497732,0.172643125405652,0.00915168885265016,0.0417538937388919
"0","FB","NEGR1",9,"Dermis1;Dermis2;Dermis3;SF1;SF2;SF3;DD1;DD2;DD3",4.86678134122404,4.61956473022955,2.91678111126306,1,1,25.0291639662994,0.350232316906189,0.00915168885265016,0.0417538937388919
"0","FB","TNFSF10",9,"Dermis1;Dermis2;Dermis3;SF1;SF2;SF3;DD1;DD2;DD3",4.8664290859743,4.39654852592546,1.54186716927093,1,1,26.7271548930655,0.361454811142072,0.00915168885265016,0.0417538937388919
"0","FB","RAMP2",9,"Dermis1;Dermis2;Dermis3;SF1;SF2;SF3;DD1;DD2;DD3",4.80454531962709,4.77387459476993,3.48829590484999,1,1,34.1283214517174,0.4819198005584,0.00915168885265016,0.0417538937388919
"0","FB","TNFSF13B",9,"Dermis1;Dermis2;Dermis3;SF1;SF2;SF3;DD1;DD2;DD3",4.75539587224958,4.77873310706639,3.39545619119995,1,1,10.3823720025924,0.138165409813422,0.00915168885265016,0.0417538937388919
"0","FB","COL15A1",9,"Dermis1;Dermis2;Dermis3;SF1;SF2;SF3;DD1;DD2;DD3",4.69696100799912,4.15567556568963,1.91048250877244,1,1,28.5029163966299,0.445617198466366,0.00915168885265016,0.0417538937388919
"0","FB","DIO2",9,"Dermis1;Dermis2;Dermis3;SF1;SF2;SF3;DD1;DD2;DD3",4.68789486066574,4.17297996079141,1.68614755976792,1,1,15.1393389500972,0.230742468302653,0.00915168885265016,0.0417538937388919
"0","FB","CDO1",9,"Dermis1;Dermis2;Dermis3;SF1;SF2;SF3;DD1;DD2;DD3",4.68392404570054,4.76545601500192,1.13240536552692,1,1,25.0162022034997,0.381944203834451,0.00915168885265016,0.0417538937388919
"0","FB","NOVA1",9,"Dermis1;Dermis2;Dermis3;SF1;SF2;SF3;DD1;DD2;DD3",4.55033581545626,4.45121429371977,2.92730337955724,1,1,52.6766040181465,0.95184071827086,0.00915168885265016,0.0417538937388919
"0","FB","GAS1",9,"Dermis1;Dermis2;Dermis3;SF1;SF2;SF3;DD1;DD2;DD3",4.5205673955959,4.19235425717083,1.01540774737917,1,1,44.251458198315,0.728263550763022,0.00915168885265016,0.0417538937388919
"0","FB","LTBP4",9,"Dermis1;Dermis2;Dermis3;SF1;SF2;SF3;DD1;DD2;DD3",4.51646396369265,4.0942358531356,1.50116153038409,1,1,67.699287103046,1.34881400236022,0.00915168885265016,0.0417538937388919
"0","FB","EPB41L3",9,"Dermis1;Dermis2;Dermis3;SF1;SF2;SF3;DD1;DD2;DD3",4.47529628393281,4.14588425296264,2.37498330294406,1,1,10.3175631885936,0.12051268231129,0.00915168885265016,0.0417538937388919
"0","FB","BICC1",9,"Dermis1;Dermis2;Dermis3;SF1;SF2;SF3;DD1;DD2;DD3",4.39654039355758,4.73660124378802,1.0444601957895,1,1,39.3648736228127,0.564205355797618,0.00915168885265016,0.0417538937388919
"0","FB","PTGFRN",9,"Dermis1;Dermis2;Dermis3;SF1;SF2;SF3;DD1;DD2;DD3",4.39233859430199,3.16924634466483,0.0879282746443462,1,0.777777777777778,19.6241088788075,0.248238416738468,0.00915168885265016,0.0417538937388919
"0","FB","ANPEP",9,"Dermis1;Dermis2;Dermis3;SF1;SF2;SF3;DD1;DD2;DD3",4.39170703752811,4.50236880328165,2.70777362289375,1,1,22.4886584575502,0.298340678101844,0.00915168885265016,0.0417538937388919
"0","FB","EMP1",9,"Dermis1;Dermis2;Dermis3;SF1;SF2;SF3;DD1;DD2;DD3",4.34502735235599,3.96438960580294,1.5575740544552,1,1,76.3836681788723,1.53767711621185,0.00915168885265016,0.0417538937388919
"0","FB","CADM3",9,"Dermis1;Dermis2;Dermis3;SF1;SF2;SF3;DD1;DD2;DD3",4.34229024471663,4.00593452503999,1.65325483445923,1,1,19.7407647440052,0.285332826922348,0.00915168885265016,0.0417538937388919
"0","FB","LEPR",9,"Dermis1;Dermis2;Dermis3;SF1;SF2;SF3;DD1;DD2;DD3",4.33651930991022,4.64671314572445,2.66810535002571,1,1,15.0097213220998,0.220165235045291,0.00915168885265016,0.0417538937388919
"0","FB","CDON",9,"Dermis1;Dermis2;Dermis3;SF1;SF2;SF3;DD1;DD2;DD3",4.30065781258828,4.26249214055962,2.8058244261449,1,1,10.8101101749838,0.130315505327423,0.00915168885265016,0.0417538937388919
"0","FB","ST3GAL5",9,"Dermis1;Dermis2;Dermis3;SF1;SF2;SF3;DD1;DD2;DD3",4.28259624472618,3.78216630453884,0.971786646681601,1,1,16.1244329228775,0.216040183556326,0.00915168885265016,0.0417538937388919
"0","FB","MATN2",9,"Dermis1;Dermis2;Dermis3;SF1;SF2;SF3;DD1;DD2;DD3",4.27831470949799,3.72295046290106,0.527622303055574,1,1,24.4199611147116,0.342296824533319,0.00915168885265016,0.0417538937388919
"0","FB","WISP2",9,"Dermis1;Dermis2;Dermis3;SF1;SF2;SF3;DD1;DD2;DD3",4.26366613410406,4.17172167555264,1.18700278763969,1,1,54.8412184057032,1.32480730147947,0.00915168885265016,0.0417538937388919
"0","FB","SLIT2",9,"Dermis1;Dermis2;Dermis3;SF1;SF2;SF3;DD1;DD2;DD3",4.26224207203451,4.67803915275931,1.90446588733732,1,1,20.2462734931951,0.267068027187048,0.00915168885265016,0.0417538937388919
"0","FB","FAM20A",9,"Dermis1;Dermis2;Dermis3;SF1;SF2;SF3;DD1;DD2;DD3",4.2416319640082,3.91644606741919,1.93916611941592,1,1,12.8580686973428,0.15937346664706,0.00915168885265016,0.0417538937388919
"0","FB","SIRPA",9,"Dermis1;Dermis2;Dermis3;SF1;SF2;SF3;DD1;DD2;DD3",4.21840133318245,3.59976975698813,0.00110180481538613,1,0.777777777777778,11.2767336357745,0.129197207003919,0.00915168885265016,0.0417538937388919
"0","FB","PTGES",9,"Dermis1;Dermis2;Dermis3;SF1;SF2;SF3;DD1;DD2;DD3",4.20660208745973,4.14650126425049,2.98604454578815,1,1,24.0959170447181,0.337759135576511,0.00915168885265016,0.0417538937388919
"0","FB","LSP1",9,"Dermis1;Dermis2;Dermis3;SF1;SF2;SF3;DD1;DD2;DD3",4.17604465803505,4.39527724455186,0.420302490196278,1,0.888888888888889,52.5081011017498,0.89113406723656,0.00915168885265016,0.0417538937388919
"0","FB","SPOCK1",9,"Dermis1;Dermis2;Dermis3;SF1;SF2;SF3;DD1;DD2;DD3",4.11409756755965,4.20898107149925,0.64064416143367,1,1,21.049902786779,0.274801649250168,0.00915168885265016,0.0417538937388919
"0","FB","C6orf132",9,"Dermis1;Dermis2;Dermis3;SF1;SF2;SF3;DD1;DD2;DD3",4.05530755195035,3.88072644921151,1.73245014051329,1,1,10.0583279325988,0.113798067255028,0.00915168885265016,0.0417538937388919
"0","FB","BOC",9,"Dermis1;Dermis2;Dermis3;SF1;SF2;SF3;DD1;DD2;DD3",4.04641510010643,4.14592332660553,2.31575321113448,1,1,19.2611795204148,0.244087701307788,0.00915168885265016,0.0417538937388919
"0","FB","FMO1",9,"Dermis1;Dermis2;Dermis3;SF1;SF2;SF3;DD1;DD2;DD3",4.03193578023965,4.33997347441934,2.62268612277864,1,1,10.7323395981854,0.150048425985025,0.00915168885265016,0.0417538937388919
"0","FB","RBP4",9,"Dermis1;Dermis2;Dermis3;SF1;SF2;SF3;DD1;DD2;DD3",4.02196885994438,4.03040833818431,0.234830281636127,1,0.888888888888889,10.6675307841866,0.162439666755601,0.00915168885265016,0.0417538937388919
"0","FB","COLEC12",9,"Dermis1;Dermis2;Dermis3;SF1;SF2;SF3;DD1;DD2;DD3",4.01562575844821,4.02649888233072,0.578001237411159,1,1,30.6675307841866,0.424416568757725,0.00915168885265016,0.0417538937388919
"0","FB","LPAR6",9,"Dermis1;Dermis2;Dermis3;SF1;SF2;SF3;DD1;DD2;DD3",3.9486876485594,3.96494614817272,2.12129275628468,1,1,10.4601425793908,0.11624147918772,0.00915168885265016,0.0417538937388919
"0","FB","SEMA3C",9,"Dermis1;Dermis2;Dermis3;SF1;SF2;SF3;DD1;DD2;DD3",3.946440260587,3.91221483453433,0.285607242455444,1,0.888888888888889,27.1937783538561,0.410553077478128,0.00915168885265016,0.0417538937388919
"0","FB","ZFHX4",9,"Dermis1;Dermis2;Dermis3;SF1;SF2;SF3;DD1;DD2;DD3",3.94047458982945,3.49096356625346,0.645829684097052,1,1,26.4290343486714,0.3598587681428,0.00915168885265016,0.0417538937388919
"1","Myofib","POSTN",3,"DD1;DD2;DD3",7.47371721703615,6.99996342434764,5.85310047766997,1,1,95.3266331658292,4.31293015351249,0.18144920772142,0.288215063359144
"1","Myofib","PLPP4",3,"DD1;DD2;DD3",5.68748987909464,5.3471336491474,4.56685200502639,1,1,65.7035175879397,0.762802861473943,0.18144920772142,0.288215063359144
"1","Myofib","SYNDIG1",3,"DD1;DD2;DD3",5.1503318608535,5.16223510907068,3.72150065629044,1,1,39.0954773869347,0.344722944181706,0.18144920772142,0.288215063359144
"1","Myofib","SCX",3,"DD1;DD2;DD3",5.07539530347407,5.21942100400261,4.89235962610156,1,1,82.7638190954774,1.6252913340722,0.18144920772142,0.288215063359144
"1","Myofib","LRRN1",3,"DD1;DD2;DD3",4.95731690614854,5.17394699854431,4.52480063544895,1,1,39.2462311557789,0.3691202689923,0.18144920772142,0.288215063359144
"1","Myofib","NEFL",3,"DD1;DD2;DD3",4.70368764800276,4.21288123604746,2.95832085386664,1,1,12.6884422110553,0.101516855477446,0.18144920772142,0.288215063359144
"1","Myofib","LINC01048",3,"DD1;DD2;DD3",4.62613718170628,4.41549515761973,3.23424923568476,1,1,23.0150753768844,0.217605448194246,0.18144920772142,0.288215063359144
"1","Myofib","KLK4",3,"DD1;DD2;DD3",4.6028471964398,4.49823262463381,3.95828556137037,1,1,20.5025125628141,0.19755708359665,0.18144920772142,0.288215063359144
"1","Myofib","EVI2A",3,"DD1;DD2;DD3",4.59443527581475,4.69257039666819,4.21763341243051,1,1,64.070351758794,0.782204645854128,0.18144920772142,0.288215063359144
"1","Myofib","THEMIS2",3,"DD1;DD2;DD3",4.52364151218868,4.29127199636628,3.14343331628756,1,1,20.4773869346734,0.151901777902107,0.18144920772142,0.288215063359144
"1","Myofib","DRAXIN",3,"DD1;DD2;DD3",4.52217286689183,4.54132753015432,4.19116874199823,1,1,23.3417085427136,0.191936851507422,0.18144920772142,0.288215063359144
"1","Myofib","CDH2",3,"DD1;DD2;DD3",4.49796726376368,4.581983777983,4.27169440575753,1,1,12.5125628140704,0.0964892594829707,0.18144920772142,0.288215063359144
"1","Myofib","TPBGL",3,"DD1;DD2;DD3",4.4784825147548,4.15522259193355,3.12704845864426,1,1,23.4673366834171,0.183510735574758,0.18144920772142,0.288215063359144
"1","Myofib","RGPD3",3,"DD1;DD2;DD3",4.45922342209133,4.36947757175314,2.93980704575727,1,1,19.6231155778894,0.169734959143511,0.18144920772142,0.288215063359144
"1","Myofib","MIAT",3,"DD1;DD2;DD3",4.43532118865173,4.13288041524106,3.26172749689205,1,1,25.0502512562814,0.207544145462021,0.18144920772142,0.288215063359144
"1","Myofib","TREM1",3,"DD1;DD2;DD3",4.41793197317985,4.56517594964311,3.79876423021775,1,1,20.3015075376884,0.226423157171509,0.18144920772142,0.288215063359144
"1","Myofib","DHRS2",3,"DD1;DD2;DD3",4.40980263503841,4.33496347493515,3.48267581492582,1,1,13.7688442211055,0.102903675101575,0.18144920772142,0.288215063359144
"1","Myofib","ARL4C",3,"DD1;DD2;DD3",4.40694428595129,4.07228751194003,3.35781275820937,1,1,82.6884422110553,1.28260879836776,0.18144920772142,0.288215063359144
"1","Myofib","VSNL1",3,"DD1;DD2;DD3",4.33350949175518,4.88157052749611,4.08217672632287,1,1,34.4221105527638,0.297266844424184,0.18144920772142,0.288215063359144
"1","Myofib","NCAM1",3,"DD1;DD2;DD3",4.32001282232914,4.32049455933583,3.77920429127594,1,1,46.6582914572864,0.440313131597386,0.18144920772142,0.288215063359144
"1","Myofib","HOXB-AS1",3,"DD1;DD2;DD3",4.28397299327536,3.81654306053447,2.3259154199421,1,1,30.0502512562814,0.253398870497687,0.18144920772142,0.288215063359144
"1","Myofib","HOXB2",3,"DD1;DD2;DD3",4.25124619196657,4.39482235637522,3.4653091267492,1,1,37.713567839196,0.33498711171104,0.18144920772142,0.288215063359144
"1","Myofib","DMRT2",3,"DD1;DD2;DD3",4.15709748821983,3.62864050880256,2.30442620171304,1,1,35.678391959799,0.312591923383543,0.18144920772142,0.288215063359144
"1","Myofib","LGI2",3,"DD1;DD2;DD3",4.10567965954948,3.52002275235211,1.88826058966976,1,1,14.9748743718593,0.110210733886337,0.18144920772142,0.288215063359144
"1","Myofib","AL513283.1",3,"DD1;DD2;DD3",4.09507014700478,3.9903353260365,3.41968574820044,1,1,33.5929648241206,0.353250335505189,0.18144920772142,0.288215063359144
"1","Myofib","ITGA10",3,"DD1;DD2;DD3",4.08043896059986,4.3763385982817,3.37143987575148,1,1,61.7839195979899,0.730072836973134,0.18144920772142,0.288215063359144
"1","Myofib","ADAM12",3,"DD1;DD2;DD3",4.07575168970199,4.25989212896379,3.21830221004801,1,1,84.6984924623116,1.43015971353525,0.18144920772142,0.288215063359144
"1","Myofib","ATP1B1",3,"DD1;DD2;DD3",4.06969048331982,4.58982866436859,3.75880521333905,1,1,64.4974874371859,0.752302182646121,0.18144920772142,0.288215063359144
"1","Myofib","EPYC",3,"DD1;DD2;DD3",4.05828431524999,4.28313404422209,3.19955264744223,1,1,12.6633165829146,0.108714805786002,0.18144920772142,0.288215063359144
"1","Myofib","CDKN2A",3,"DD1;DD2;DD3",4.00794257918319,4.07439365472225,3.5844431719521,1,1,36.6331658291457,0.430826744316212,0.18144920772142,0.288215063359144
"1","Myofib","TSPAN13",3,"DD1;DD2;DD3",4.00193123487026,3.54312179329348,1.37506430863872,1,1,22.0603015075377,0.182305034598307,0.18144920772142,0.288215063359144
"1","Myofib","FABP5",3,"DD1;DD2;DD3",3.95768006171243,3.773834268655,3.21764547269886,1,1,89.4974874371859,2.29135791036689,0.18144920772142,0.288215063359144
"1","Myofib","ASPN",3,"DD1;DD2;DD3",3.92653954086583,3.72789807872835,3.29151825460137,1,1,97.8140703517588,3.70787575365027,0.18144920772142,0.288215063359144
"1","Myofib","NEFH",3,"DD1;DD2;DD3",3.91117940303764,4.08081675204578,3.12704845864426,1,1,20.251256281407,0.195329466812805,0.18144920772142,0.288215063359144
"1","Myofib","EVA1A",3,"DD1;DD2;DD3",3.8220189952519,3.63856976700729,3.21497031795778,1,1,52.2613065326633,0.514482347939734,0.18144920772142,0.288215063359144
"1","Myofib","RAC3",3,"DD1;DD2;DD3",3.798567253025,3.48224425055184,2.81180504247541,1,1,28.9698492462312,0.234551903552057,0.18144920772142,0.288215063359144
"1","Myofib","PLPP2",3,"DD1;DD2;DD3",3.79653746304613,4.21318011173065,3.56327375423,1,1,19.4472361809045,0.154676242985481,0.18144920772142,0.288215063359144
"1","Myofib","LYVE1",3,"DD1;DD2;DD3",3.79572545936676,3.7257762451539,2.68548146599488,1,1,13.7688442211055,0.0933369523816314,0.18144920772142,0.288215063359144
"1","Myofib","AC090152.1",3,"DD1;DD2;DD3",3.75438765019704,3.86456965813658,3.30741460866921,1,1,17.9396984924623,0.127990111687339,0.18144920772142,0.288215063359144
"1","Myofib","TNFSF4",3,"DD1;DD2;DD3",3.75236816647127,3.56875718582004,2.65902393874672,1,1,17.286432160804,0.133199499299393,0.18144920772142,0.288215063359144
"1","Myofib","SHB",3,"DD1;DD2;DD3",3.73928313516313,3.63596272111376,3.28456631006041,1,1,29.5979899497487,0.230998007127071,0.18144920772142,0.288215063359144
"1","Myofib","CHST6",3,"DD1;DD2;DD3",3.73928313516313,3.76273760097558,3.53134793770016,1,1,20.2261306532663,0.156521911595543,0.18144920772142,0.288215063359144
"1","Myofib","PDPN",3,"DD1;DD2;DD3",3.72086253974597,3.25691471448823,2.07646779234618,1,1,84.2462311557789,1.26155640887436,0.18144920772142,0.288215063359144
"1","Myofib","VWC2",3,"DD1;DD2;DD3",3.68448965242509,4.12265105029913,3.06419244243579,1,1,43.5175879396985,0.416916664211868,0.18144920772142,0.288215063359144
"1","Myofib","DSG2",3,"DD1;DD2;DD3",3.68404744085975,4.18530961639775,3.51739344730453,1,1,17.8894472361809,0.139389124128234,0.18144920772142,0.288215063359144
"1","Myofib","TRPM8",3,"DD1;DD2;DD3",3.62077192332247,3.84332922224223,3.23424923568476,1,1,11.356783919598,0.0867643035209433,0.18144920772142,0.288215063359144
"1","Myofib","ST6GAL2",3,"DD1;DD2;DD3",3.58736349125503,3.59188353511796,3.31222621127267,1,1,11.0050251256281,0.0761575616967001,0.18144920772142,0.288215063359144
"1","Myofib","TMEM59L",3,"DD1;DD2;DD3",3.45929219054957,3.13123447074637,2.35568834943402,1,1,13.4170854271357,0.107057824042493,0.18144920772142,0.288215063359144
"1","Myofib","PART1",3,"DD1;DD2;DD3",3.44172535998147,3.94151424024115,3.00368574971198,1,1,45.3517587939699,0.442375020232587,0.18144920772142,0.288215063359144
"1","Myofib","ACAN",3,"DD1;DD2;DD3",3.43044616319528,3.87738171013115,3.30759029802791,1,1,48.4422110552764,0.556679780897611,0.18144920772142,0.288215063359144
"1","Myofib","SLC16A3",3,"DD1;DD2;DD3",3.42525162419964,3.47973969488052,2.85337951272852,1,1,53.643216080402,0.559508604668426,0.18144920772142,0.288215063359144
"1","Myofib","RFLNB",3,"DD1;DD2;DD3",3.39580102908361,3.14288536249285,2.1164365176189,1,1,31.2814070351759,0.264341693889151,0.18144920772142,0.288215063359144
"1","Myofib","PODNL1",3,"DD1;DD2;DD3",3.38457456921062,3.24262485255598,2.77201113698865,1,1,36.0301507537688,0.320825994312568,0.18144920772142,0.288215063359144
"1","Myofib","RASL11B",3,"DD1;DD2;DD3",3.38124950936478,3.24103039534697,2.6009736191904,1,1,17.3366834170854,0.156630580006041,0.18144920772142,0.288215063359144
"1","Myofib","ZNF365",3,"DD1;DD2;DD3",3.37065382781752,3.06156439534159,2.11178570247219,1,1,10.5778894472362,0.0767967576152799,0.18144920772142,0.288215063359144
"1","Myofib","MMP11",3,"DD1;DD2;DD3",3.36661793017115,3.34785679859702,1.92596985844433,1,1,52.5125628140703,0.735928047949597,0.18144920772142,0.288215063359144
"1","Myofib","TSPAN2",3,"DD1;DD2;DD3",3.35687234694901,3.30992116327206,2.8121061877149,1,1,30.8542713567839,0.259367825443416,0.18144920772142,0.288215063359144
"1","Myofib","CNIH3",3,"DD1;DD2;DD3",3.31462650897737,3.39725028508612,3.25124684003181,1,1,36.4070351758794,0.333899771799157,0.18144920772142,0.288215063359144
"1","Myofib","SYCE1L",3,"DD1;DD2;DD3",3.31378730036421,3.46470690250569,3.12438838347878,1,1,81.4070351758794,1.18262298503041,0.18144920772142,0.288215063359144
