"matrix_column","matrix_key","gsm_accession","match_status"
"A_1.1 kPa","","","unresolved"
"A_2.5 kPa","","","unresolved"
"A_4.2 kPa","","","unresolved"
"A_11.9 kPa","","","unresolved"
"A_34.3 kPa","","","unresolved"
"A_50 kPa","","","unresolved"
"C_1.1 kPa","","","unresolved"
"C_2.5 kPa","","","unresolved"
"C_11.9 kPa","","","unresolved"
"C_34.4 kPa","","","unresolved"
"C_50 kPa","","","unresolved"
