source,sample_id,target_state,pair_family,gene_a,gene_b,cells,gene_a_detection_rate,gene_b_detection_rate,observed_co_detection_rate,expected_independence_rate,excess_co_detection_rate,co_detection_enrichment_ratio,permutation_p_one_sided,permutation_reps,library_size_stratified,library_size_field
PRJNA607098,SRS6155881,F7: Fascia-like myofibroblast,integrin_x_mechanosensor,ITGA2,PIEZO2,1290,0.024806201550387597,0.3023255813953488,0.012403100775193798,0.007499549305931133,0.004903551469262665,1.653846153846154,0.01990049751243781,200,False,NOT_AVAILABLE
PRJNA607098,SRS6155881,F7: Fascia-like myofibroblast,integrin_x_mechanosensor,ITGA2,TMEM63B,1290,0.024806201550387597,0.13488372093023257,0.003875968992248062,0.003345952767261583,0.000530016224986479,1.1584051724137931,0.472636815920398,200,False,NOT_AVAILABLE
PRJNA607098,SRS6155881,F7: Fascia-like myofibroblast,integrin_x_mechanosensor,ITGA2,PANX1,1290,0.024806201550387597,0.11472868217054263,0.002325581395348837,0.0028459828135328404,-0.0005204014181840032,0.8171452702702703,0.7810945273631841,200,False,NOT_AVAILABLE
PRJNA607098,SRS6155881,F7: Fascia-like myofibroblast,integrin_x_mechanosensor,PARVA,PIEZO2,1290,0.4263565891472868,0.3023255813953488,0.14806201550387596,0.12889850369569136,0.019163511808184597,1.1486713286713286,0.004975124378109453,200,False,NOT_AVAILABLE
PRJNA607098,SRS6155881,F7: Fascia-like myofibroblast,integrin_x_mechanosensor,PARVA,TMEM63B,1290,0.4263565891472868,0.13488372093023257,0.07209302325581396,0.05750856318730845,0.014584460068505507,1.2536050156739813,0.004975124378109453,200,False,NOT_AVAILABLE
PRJNA607098,SRS6155881,F7: Fascia-like myofibroblast,integrin_x_mechanosensor,PARVA,PANX1,1290,0.4263565891472868,0.11472868217054263,0.07596899224806201,0.048915329607595696,0.027053662640466318,1.5530712530712532,0.004975124378109453,200,False,NOT_AVAILABLE
PRJNA607098,SRS6155881,F7: Fascia-like myofibroblast,integrin_x_mechanosensor,ITGA5,PIEZO2,1290,0.4325581395348837,0.3023255813953488,0.1496124031007752,0.13077339102217414,0.01883901207860106,1.1440584505100635,0.004975124378109453,200,False,NOT_AVAILABLE
PRJNA607098,SRS6155881,F7: Fascia-like myofibroblast,integrin_x_mechanosensor,ITGA5,TMEM63B,1290,0.4325581395348837,0.13488372093023257,0.07441860465116279,0.05834505137912385,0.016073553272038937,1.2754912866147572,0.004975124378109453,200,False,NOT_AVAILABLE
PRJNA607098,SRS6155881,F7: Fascia-like myofibroblast,integrin_x_mechanosensor,ITGA5,PANX1,1290,0.4325581395348837,0.11472868217054263,0.07519379844961241,0.04962682531097891,0.0255669731386335,1.5151845393780878,0.004975124378109453,200,False,NOT_AVAILABLE
PRJNA607098,SRS6155881,F7: Fascia-like myofibroblast,integrin_x_mechanosensor,FERMT2,PIEZO2,1290,0.6558139534883721,0.3023255813953488,0.19844961240310077,0.19826933477555436,0.0001802776275464102,1.0009092562284052,0.5422885572139303,200,False,NOT_AVAILABLE
PRJNA607098,SRS6155881,F7: Fascia-like myofibroblast,integrin_x_mechanosensor,FERMT2,TMEM63B,1290,0.6558139534883721,0.13488372093023257,0.11007751937984496,0.0884586262844781,0.021618893095366853,1.2443955327300886,0.004975124378109453,200,False,NOT_AVAILABLE
