"source","sample_id","target_state","pair_family","gene_a","gene_b","cells","gene_a_detection_rate","gene_b_detection_rate","observed_co_detection_rate","expected_independence_rate","excess_co_detection_rate","co_detection_enrichment_ratio","permutation_p_one_sided","permutation_reps","library_size_stratified","library_size_field"
"GSE130973","S1","candidate_fibroblast_state","integrin_x_actomyosin","FERMT2","LIMK1",1042,0.281190019193858,0.0249520153550864,0.00863723608445298,0.00787573215206101,0.000761503932391966,1.09668992262423,0.388059701492537,200,TRUE,"metadata_library_proxy"
"GSE130973","S1","candidate_fibroblast_state","integrin_x_actomyosin","ITGAV","CNN2",1042,0.187140115163148,0.177543186180422,0.0335892514395393,0.0396174875025257,-0.00602823606298639,0.847839011431453,0.915422885572139,200,TRUE,"metadata_library_proxy"
"GSE130973","S1","candidate_fibroblast_state","integrin_x_actomyosin","ITGB1","CNN2",1042,0.604606525911708,0.177543186180422,0.111324376199616,0.116059047042212,-0.00473467084259567,0.959204637955767,0.840796019900497,200,TRUE,"metadata_library_proxy"
"GSE130973","S1","candidate_fibroblast_state","integrin_x_actomyosin","ITGA2","CNN2",1042,0.00671785028790787,0.177543186180422,0.000959692898272553,0.00152214902641934,-0.000562456128146792,0.630485505437075,0.870646766169154,200,TRUE,"metadata_library_proxy"
"GSE130973","S1","candidate_fibroblast_state","integrin_x_actomyosin","PARVA","CNN2",1042,0.157389635316699,0.177543186180422,0.0355086372360845,0.0340164099460752,0.00149222729000928,1.04386786531485,0.402985074626866,200,TRUE,"metadata_library_proxy"
"GSE130973","S1","candidate_fibroblast_state","integrin_x_actomyosin","ITGA5","CNN2",1042,0.206333973128599,0.177543186180422,0.0556621880998081,0.0423046959840185,0.0133574921157895,1.31574490266602,0.00497512437810945,200,TRUE,"metadata_library_proxy"
"GSE130973","S1","candidate_fibroblast_state","integrin_x_actomyosin","FERMT2","CNN2",1042,0.281190019193858,0.177543186180422,0.0681381957773513,0.0587154818947743,0.00942271388257698,1.16048090858666,0.0497512437810945,200,TRUE,"metadata_library_proxy"
"GSE130973","S1","candidate_fibroblast_state","integrin_x_actomyosin","ITGAV","CDC42",1042,0.187140115163148,0.564299424184261,0.101727447216891,0.112403370527325,-0.0106759233104345,0.905021324001675,0.965174129353234,200,TRUE,"metadata_library_proxy"
"GSE130973","S1","candidate_fibroblast_state","integrin_x_actomyosin","ITGB1","CDC42",1042,0.604606525911708,0.564299424184261,0.348368522072937,0.351540672806985,-0.00317215073404864,0.990976433228282,0.701492537313433,200,TRUE,"metadata_library_proxy"
"GSE130973","S1","candidate_fibroblast_state","integrin_x_actomyosin","ITGA2","CDC42",1042,0.00671785028790787,0.564299424184261,0.00671785028790787,0.00421640928731207,0.0025014410005958,1.59326332671809,0.0398009950248756,200,TRUE,"metadata_library_proxy"
"GSE130973","S1","candidate_fibroblast_state","integrin_x_actomyosin","PARVA","CDC42",1042,0.157389635316699,0.564299424184261,0.102687140115163,0.0962513282398365,0.0064358118753267,1.06686465520029,0.104477611940299,200,TRUE,"metadata_library_proxy"
"GSE130973","S1","candidate_fibroblast_state","integrin_x_actomyosin","ITGA5","CDC42",1042,0.206333973128599,0.564299424184261,0.130518234165067,0.123338496148861,0.00717973801620586,1.05821165524461,0.119402985074627,200,TRUE,"metadata_library_proxy"
"GSE130973","S1","candidate_fibroblast_state","integrin_x_actomyosin","FERMT2","CDC42",1042,0.281190019193858,0.564299424184261,0.169865642994242,0.169100736253386,0.000764906740856303,1.00452337912775,0.512437810945274,200,TRUE,"metadata_library_proxy"
"GSE130973","S1","candidate_fibroblast_state","integrin_x_mechanosensor","ITGAV","PIEZO2",1042,0.187140115163148,0.0355086372360845,0.00767754318618042,0.00784528074041338,-0.000167737554232956,0.978619305059551,0.626865671641791,200,TRUE,"metadata_library_proxy"
"GSE130973","S1","candidate_fibroblast_state","integrin_x_mechanosensor","ITGB1","PIEZO2",1042,0.604606525911708,0.0355086372360845,0.0259117082533589,0.0231428948376362,0.00276881341572275,1.11963989099669,0.218905472636816,200,TRUE,"metadata_library_proxy"
"GSE130973","S1","candidate_fibroblast_state","integrin_x_mechanosensor","ITGA2","PIEZO2",1042,0.00671785028790787,0.0355086372360845,0.000959692898272553,0.000303594993424906,0.000656097904847646,3.16109593062157,0.243781094527363,200,TRUE,"metadata_library_proxy"
"GSE130973","S1","candidate_fibroblast_state","integrin_x_mechanosensor","PARVA","PIEZO2",1042,0.157389635316699,0.0355086372360845,0.00671785028790787,0.0067041949326492,1.36553552586649e-05,1.00203683744221,0.557213930348259,200,TRUE,"metadata_library_proxy"
"GSE130973","S1","candidate_fibroblast_state","integrin_x_mechanosensor","ITGA5","PIEZO2",1042,0.206333973128599,0.0355086372360845,0.00767754318618042,0.00840037274458714,-0.000722829558406718,0.913952680388798,0.721393034825871,200,TRUE,"metadata_library_proxy"
"GSE130973","S1","candidate_fibroblast_state","integrin_x_mechanosensor","FERMT2","PIEZO2",1042,0.281190019193858,0.0355086372360845,0.0124760076775432,0.0116204982945244,0.000855509383018819,1.07362071413254,0.422885572139304,200,TRUE,"metadata_library_proxy"
"GSE130973","S1","candidate_fibroblast_state","integrin_x_mechanosensor","ITGAV","TMEM63B",1042,0.187140115163148,0.0335892514395393,0.00575815738963532,0.00755737287093161,-0.0017992154812963,0.761925802521042,0.82089552238806,200,TRUE,"metadata_library_proxy"
"GSE130973","S1","candidate_fibroblast_state","integrin_x_mechanosensor","ITGB1","TMEM63B",1042,0.604606525911708,0.0335892514395393,0.0182341650671785,0.0219986456127727,-0.00376448054559424,0.828876713055074,0.945273631840796,200,TRUE,"metadata_library_proxy"
"GSE130973","S1","candidate_fibroblast_state","integrin_x_mechanosensor","ITGA2","TMEM63B",1042,0.00671785028790787,0.0335892514395393,0,0.000288830487297636,-0.000288830487297636,0,1,200,TRUE,"metadata_library_proxy"
"GSE130973","S1","candidate_fibroblast_state","integrin_x_mechanosensor","PARVA","TMEM63B",1042,0.157389635316699,0.0335892514395393,0.00767754318618042,0.00639414030397653,0.00128340288220389,1.20071547091416,0.373134328358209,200,TRUE,"metadata_library_proxy"
"GSE130973","S1","candidate_fibroblast_state","integrin_x_mechanosensor","ITGA5","TMEM63B",1042,0.206333973128599,0.0335892514395393,0.0124760076775432,0.00800173107915085,0.00447427659839234,1.55916358024708,0.0447761194029851,200,TRUE,"metadata_library_proxy"
"GSE130973","S1","candidate_fibroblast_state","integrin_x_mechanosensor","FERMT2","TMEM63B",1042,0.281190019193858,0.0335892514395393,0.00671785028790787,0.0110963583270063,-0.00437850803909841,0.605410359861756,0.975124378109453,200,TRUE,"metadata_library_proxy"
"GSE130973","S1","candidate_fibroblast_state","integrin_x_mechanosensor","ITGAV","PANX1",1042,0.187140115163148,0.0911708253358925,0.0211132437619962,0.0185817279106227,0.0025315158513735,1.1362368377984,0.298507462686567,200,TRUE,"metadata_library_proxy"
"GSE130973","S1","candidate_fibroblast_state","integrin_x_mechanosensor","ITGB1","PANX1",1042,0.604606525911708,0.0911708253358925,0.0508637236084453,0.0571141742692428,-0.00625045066079749,0.890562181091297,0.940298507462687,200,TRUE,"metadata_library_proxy"
"GSE130973","S1","candidate_fibroblast_state","integrin_x_mechanosensor","ITGA2","PANX1",1042,0.00671785028790787,0.0911708253358925,0,0.000687831239781582,-0.000687831239781582,0,1,200,TRUE,"metadata_library_proxy"
"GSE130973","S1","candidate_fibroblast_state","integrin_x_mechanosensor","PARVA","PANX1",1042,0.157389635316699,0.0911708253358925,0.0153550863723608,0.0154681511762062,-0.000113064803845379,0.992690477190364,0.572139303482587,200,TRUE,"metadata_library_proxy"
"GSE130973","S1","candidate_fibroblast_state","integrin_x_mechanosensor","ITGA5","PANX1",1042,0.206333973128599,0.0911708253358925,0.0259117082533589,0.0200036853164859,0.00590802293687302,1.295346724536,0.0597014925373134,200,TRUE,"metadata_library_proxy"
"GSE130973","S1","candidate_fibroblast_state","integrin_x_mechanosensor","FERMT2","PANX1",1042,0.281190019193858,0.0911708253358925,0.0383877159309021,0.0274224230657529,0.0109652928651492,1.39986593594799,0.0298507462686567,200,TRUE,"metadata_library_proxy"
"GSE130973","S1","candidate_fibroblast_state","integrin_x_hippo","ITGAV","NF2",1042,0.187140115163148,0.0412667946257198,0.0115163147792706,0.00898340189580662,0.00253291288346401,1.28195475531896,0.169154228855721,200,TRUE,"metadata_library_proxy"
"GSE130973","S1","candidate_fibroblast_state","integrin_x_hippo","ITGB1","NF2",1042,0.604606525911708,0.0412667946257198,0.0287907869481766,0.0267648774547302,0.00202590949344639,1.07569283651207,0.253731343283582,200,TRUE,"metadata_library_proxy"
"GSE130973","S1","candidate_fibroblast_state","integrin_x_hippo","ITGA2","NF2",1042,0.00671785028790787,0.0412667946257198,0.000959692898272553,0.000348116545187344,0.000611576353085209,2.75681495619831,0.323383084577114,200,TRUE,"metadata_library_proxy"
"GSE130973","S1","candidate_fibroblast_state","integrin_x_hippo","PARVA","NF2",1042,0.157389635316699,0.0412667946257198,0.00767754318618042,0.00784506777820446,-0.000167524592024038,0.978645870659083,0.621890547263682,200,TRUE,"metadata_library_proxy"
"GSE130973","S1","candidate_fibroblast_state","integrin_x_hippo","ITGA5","NF2",1042,0.206333973128599,0.0412667946257198,0.017274472168906,0.00973409368224607,0.00754037848665988,1.77463590682435,0.00995024875621891,200,TRUE,"metadata_library_proxy"
"GSE130973","S1","candidate_fibroblast_state","integrin_x_hippo","FERMT2","NF2",1042,0.281190019193858,0.0412667946257198,0.0115163147792706,0.0134913518602505,-0.00197503708097982,0.85360717729119,0.81592039800995,200,TRUE,"metadata_library_proxy"
"GSE130973","S1","candidate_fibroblast_state","integrin_x_hippo","ITGAV","TEAD1",1042,0.187140115163148,0.150671785028791,0.0383877159309021,0.0331685658920408,0.00521915003886134,1.15735229722771,0.169154228855721,200,TRUE,"metadata_library_proxy"
"GSE130973","S1","candidate_fibroblast_state","integrin_x_hippo","ITGB1","TEAD1",1042,0.604606525911708,0.150671785028791,0.102687140115163,0.0974283725527595,0.00525876756240365,1.05397573031979,0.199004975124378,200,TRUE,"metadata_library_proxy"
"GSE130973","S1","candidate_fibroblast_state","integrin_x_hippo","ITGA2","TEAD1",1042,0.00671785028790787,0.150671785028791,0.000959692898272553,0.00123349021942551,-0.000273797321152961,0.778030407666727,0.746268656716418,200,TRUE,"metadata_library_proxy"
"GSE130973","S1","candidate_fibroblast_state","integrin_x_hippo","PARVA","TEAD1",1042,0.157389635316699,0.150671785028791,0.0345489443378119,0.0284398448859281,0.00610909945188377,1.21480776271415,0.0945273631840796,200,TRUE,"metadata_library_proxy"
"GSE130973","S1","candidate_fibroblast_state","integrin_x_hippo","ITGA5","TEAD1",1042,0.206333973128599,0.150671785028791,0.0412667946257198,0.0352890437116139,0.00597775091410589,1.16939396156373,0.0845771144278607,200,TRUE,"metadata_library_proxy"
"GSE130973","S1","candidate_fibroblast_state","integrin_x_hippo","FERMT2","TEAD1",1042,0.281190019193858,0.150671785028791,0.0575815738963532,0.0491243301945368,0.00845724370181632,1.17215997995952,0.0398009950248756,200,TRUE,"metadata_library_proxy"
"GSE130973","S2","candidate_fibroblast_state","integrin_x_actomyosin","ITGAV","CFL1",1060,0.133962264150943,0.836792452830189,0.119811320754717,0.118512288016659,0.00129903273805812,1.01096116495427,0.432835820895522,200,TRUE,"metadata_library_proxy"
"GSE130973","S2","candidate_fibroblast_state","integrin_x_actomyosin","ITGB1","CFL1",1060,0.500943396226415,0.836792452830189,0.430188679245283,0.429357284309049,0.00083139493623452,1.00193637086552,0.422885572139304,200,TRUE,"metadata_library_proxy"
"GSE130973","S2","candidate_fibroblast_state","integrin_x_actomyosin","ITGA2","CFL1",1060,0.00754716981132075,0.836792452830189,0.00754716981132075,0.00710290767859485,0.000444262132725905,1.06254651655754,0.606965174129353,200,TRUE,"metadata_library_proxy"
"GSE130973","S2","candidate_fibroblast_state","integrin_x_actomyosin","PARVA","CFL1",1060,0.165094339622642,0.836792452830189,0.143396226415094,0.144708904628746,-0.0013126782136515,0.990928835948146,0.671641791044776,200,TRUE,"metadata_library_proxy"
"GSE130973","S2","candidate_fibroblast_state","integrin_x_actomyosin","ITGA5","CFL1",1060,0.123584905660377,0.836792452830189,0.107547169811321,0.10732869640922,0.000218473402100558,1.0020355544175,0.532338308457711,200,TRUE,"metadata_library_proxy"
"GSE130973","S2","candidate_fibroblast_state","integrin_x_actomyosin","FERMT2","CFL1",1060,0.232075471698113,0.836792452830189,0.206603773584906,0.201089430548936,0.00551434303596959,1.0274223414971,0.134328358208955,200,TRUE,"metadata_library_proxy"
"GSE130973","S2","candidate_fibroblast_state","integrin_x_actomyosin","ITGAV","LIMK1",1060,0.133962264150943,0.0235849056603774,0.00660377358490566,0.00378868016532851,0.00281509341957715,1.74302746516822,0.0845771144278607,200,TRUE,"metadata_library_proxy"
"GSE130973","S2","candidate_fibroblast_state","integrin_x_actomyosin","ITGB1","LIMK1",1060,0.500943396226415,0.0235849056603774,0.0160377358490566,0.0128489693622917,0.00318876648676487,1.24817293876683,0.0746268656716418,200,TRUE,"metadata_library_proxy"
"GSE130973","S2","candidate_fibroblast_state","integrin_x_actomyosin","ITGA2","LIMK1",1060,0.00754716981132075,0.0235849056603774,0,0.000266932014978707,-0.000266932014978707,0,1,200,TRUE,"metadata_library_proxy"
"GSE130973","S2","candidate_fibroblast_state","integrin_x_actomyosin","PARVA","LIMK1",1060,0.165094339622642,0.0235849056603774,0.00283018867924528,0.00453778624292004,-0.00170759756367476,0.623693697265051,0.890547263681592,200,TRUE,"metadata_library_proxy"
"GSE130973","S2","candidate_fibroblast_state","integrin_x_actomyosin","ITGA5","LIMK1",1060,0.123584905660377,0.0235849056603774,0.00188679245283019,0.00332783227888215,-0.00144103982605197,0.566973421348019,0.870646766169154,200,TRUE,"metadata_library_proxy"
"GSE130973","S2","candidate_fibroblast_state","integrin_x_actomyosin","FERMT2","LIMK1",1060,0.232075471698113,0.0235849056603774,0.00377358490566038,0.00619326791111029,-0.00241968300544992,0.609304322018886,0.915422885572139,200,TRUE,"metadata_library_proxy"
"GSE130973","S2","candidate_fibroblast_state","integrin_x_actomyosin","ITGAV","CNN2",1060,0.133962264150943,0.14811320754717,0.0320754716981132,0.0234613627353547,0.00861410896275852,1.36716149270296,0.0298507462686567,200,TRUE,"metadata_library_proxy"
"GSE130973","S2","candidate_fibroblast_state","integrin_x_actomyosin","ITGB1","CNN2",1060,0.500943396226415,0.14811320754717,0.0839622641509434,0.0807463701635516,0.00321589398739176,1.03982710282676,0.293532338308458,200,TRUE,"metadata_library_proxy"
"GSE130973","S2","candidate_fibroblast_state","integrin_x_actomyosin","ITGA2","CNN2",1060,0.00754716981132075,0.14811320754717,0.00283018867924528,0.00179367072005396,0.00103651795919132,1.57787527420871,0.298507462686567,200,TRUE,"metadata_library_proxy"
"GSE130973","S2","candidate_fibroblast_state","integrin_x_actomyosin","PARVA","CNN2",1060,0.165094339622642,0.14811320754717,0.0358490566037736,0.0277970978284474,0.00805195877532622,1.28966904476934,0.0447761194029851,200,TRUE,"metadata_library_proxy"
"GSE130973","S2","candidate_fibroblast_state","integrin_x_actomyosin","ITGA5","CNN2",1060,0.123584905660377,0.14811320754717,0.019811320754717,0.0209738997037036,-0.00116257894898664,0.944570205569289,0.646766169154229,200,TRUE,"metadata_library_proxy"
"GSE130973","S2","candidate_fibroblast_state","integrin_x_actomyosin","FERMT2","CNN2",1060,0.232075471698113,0.14811320754717,0.0405660377358491,0.0387044650123238,0.00186157272352528,1.04809710515137,0.353233830845771,200,TRUE,"metadata_library_proxy"
"GSE130973","S2","candidate_fibroblast_state","integrin_x_actomyosin","ITGAV","CDC42",1060,0.133962264150943,0.621698113207547,0.0981132075471698,0.0910818170198259,0.00703139052734393,1.07719861941065,0.0746268656716418,200,TRUE,"metadata_library_proxy"
"GSE130973","S2","candidate_fibroblast_state","integrin_x_actomyosin","ITGB1","CDC42",1060,0.500943396226415,0.621698113207547,0.333018867924528,0.324205708747936,0.00881315917659226,1.0271838494474,0.134328358208955,200,TRUE,"metadata_library_proxy"
"GSE130973","S2","candidate_fibroblast_state","integrin_x_actomyosin","ITGA2","CDC42",1060,0.00754716981132075,0.621698113207547,0.00754716981132075,0.00578299611613584,0.00176417369518492,1.30506223067702,0.0945273631840796,200,TRUE,"metadata_library_proxy"
"GSE130973","S2","candidate_fibroblast_state","integrin_x_actomyosin","PARVA","CDC42",1060,0.165094339622642,0.621698113207547,0.10188679245283,0.110673688961381,-0.00878689650855051,0.920605370698209,0.960199004975124,200,TRUE,"metadata_library_proxy"
"GSE130973","S2","candidate_fibroblast_state","integrin_x_actomyosin","ITGA5","CDC42",1060,0.123584905660377,0.621698113207547,0.080188679245283,0.0819410190588747,-0.00175233981359166,0.978614620202214,0.616915422885572,200,TRUE,"metadata_library_proxy"
"GSE130973","S2","candidate_fibroblast_state","integrin_x_actomyosin","FERMT2","CDC42",1060,0.232075471698113,0.621698113207547,0.15188679245283,0.153221085272839,-0.00133429282000874,0.99129171538217,0.587064676616915,200,TRUE,"metadata_library_proxy"
"GSE130973","S2","candidate_fibroblast_state","integrin_x_mechanosensor","ITGAV","PIEZO2",1060,0.133962264150943,0.0292452830188679,0.00566037735849057,0.00479276804754469,0.000867609310945872,1.18102468184129,0.402985074626866,200,TRUE,"metadata_library_proxy"
"GSE130973","S2","candidate_fibroblast_state","integrin_x_mechanosensor","ITGB1","PIEZO2",1060,0.500943396226415,0.0292452830188679,0.0235849056603774,0.0161099818615677,0.00747492379880962,1.46399330943022,0.00497512437810945,200,TRUE,"metadata_library_proxy"
"GSE130973","S2","candidate_fibroblast_state","integrin_x_mechanosensor","ITGA2","PIEZO2",1060,0.00754716981132075,0.0292452830188679,0,0.000348784920649791,-0.000348784920649791,0,1,200,TRUE,"metadata_library_proxy"
"GSE130973","S2","candidate_fibroblast_state","integrin_x_mechanosensor","PARVA","PIEZO2",1060,0.165094339622642,0.0292452830188679,0.00566037735849057,0.00569163778692379,-3.12604284332281e-05,0.994507656740728,0.567164179104478,200,TRUE,"metadata_library_proxy"
"GSE130973","S2","candidate_fibroblast_state","integrin_x_mechanosensor","ITGA5","PIEZO2",1060,0.123584905660377,0.0292452830188679,0.00377358490566038,0.0041894112208565,-0.000415826315196125,0.900743495141756,0.711442786069652,200,TRUE,"metadata_library_proxy"
"GSE130973","S2","candidate_fibroblast_state","integrin_x_mechanosensor","FERMT2","PIEZO2",1060,0.232075471698113,0.0292452830188679,0.00754716981132075,0.00776706699399795,-0.0002198971826772,0.971688517319713,0.592039800995025,200,TRUE,"metadata_library_proxy"
"GSE130973","S2","candidate_fibroblast_state","integrin_x_mechanosensor","ITGAV","TMEM63B",1060,0.133962264150943,0.019811320754717,0.00471698113207547,0.00292222096213533,0.00179476016994014,1.61417674884813,0.199004975124378,200,TRUE,"metadata_library_proxy"
"GSE130973","S2","candidate_fibroblast_state","integrin_x_mechanosensor","ITGB1","TMEM63B",1060,0.500943396226415,0.019811320754717,0.0132075471698113,0.0102227811792604,0.00298476599055095,1.29197201213759,0.0746268656716418,200,TRUE,"metadata_library_proxy"
"GSE130973","S2","candidate_fibroblast_state","integrin_x_mechanosensor","ITGA2","TMEM63B",1060,0.00754716981132075,0.019811320754717,0.000943396226415094,0.000142332513376713,0.000801063713038381,6.62811471556182,0.124378109452736,200,TRUE,"metadata_library_proxy"
"GSE130973","S2","candidate_fibroblast_state","integrin_x_mechanosensor","PARVA","TMEM63B",1060,0.165094339622642,0.019811320754717,0.00471698113207547,0.00355103032831243,0.00116595080376304,1.3283415504697,0.278606965174129,200,TRUE,"metadata_library_proxy"
"GSE130973","S2","candidate_fibroblast_state","integrin_x_mechanosensor","ITGA5","TMEM63B",1060,0.123584905660377,0.019811320754717,0.00377358490566038,0.00251446015857493,0.00125912474708545,1.50075350877663,0.263681592039801,200,TRUE,"metadata_library_proxy"
"GSE130973","S2","candidate_fibroblast_state","integrin_x_mechanosensor","FERMT2","TMEM63B",1060,0.232075471698113,0.019811320754717,0.00660377358490566,0.00474452295849869,0.00185925062640697,1.39187303816848,0.223880597014925,200,TRUE,"metadata_library_proxy"
"GSE130973","S2","candidate_fibroblast_state","integrin_x_mechanosensor","ITGAV","PANX1",1060,0.133962264150943,0.0584905660377358,0.0113207547169811,0.00980431965633126,0.00151643506064988,1.15467009581543,0.323383084577114,200,TRUE,"metadata_library_proxy"
"GSE130973","S2","candidate_fibroblast_state","integrin_x_mechanosensor","ITGB1","PANX1",1060,0.500943396226415,0.0584905660377358,0.0377358490566038,0.0324462180741288,0.00528963098247495,1.16302765919867,0.0845771144278607,200,TRUE,"metadata_library_proxy"
"GSE130973","S2","candidate_fibroblast_state","integrin_x_mechanosensor","ITGA2","PANX1",1060,0.00754716981132075,0.0584905660377358,0.00188679245283019,0.000690476636589694,0.00119631581624049,2.73259420065126,0.159203980099502,200,TRUE,"metadata_library_proxy"
"GSE130973","S2","candidate_fibroblast_state","integrin_x_mechanosensor","PARVA","PANX1",1060,0.165094339622642,0.0584905660377358,0.00849056603773585,0.0116676780212459,-0.0031771119835101,0.727699720739223,0.890547263681592,200,TRUE,"metadata_library_proxy"
"GSE130973","S2","candidate_fibroblast_state","integrin_x_mechanosensor","ITGA5","PANX1",1060,0.123584905660377,0.0584905660377358,0.010377358490566,0.00844735412676177,0.00193000436380427,1.2284744234517,0.288557213930348,200,TRUE,"metadata_library_proxy"
"GSE130973","S2","candidate_fibroblast_state","integrin_x_mechanosensor","FERMT2","PANX1",1060,0.232075471698113,0.0584905660377358,0.0150943396226415,0.0157137565863528,-0.000619416963711261,0.960581229554668,0.597014925373134,200,TRUE,"metadata_library_proxy"
"GSE130973","S2","candidate_fibroblast_state","integrin_x_hippo","ITGAV","NF2",1060,0.133962264150943,0.0386792452830189,0.00754716981132075,0.00628232348044335,0.00126484633087741,1.20133416160674,0.36318407960199,200,TRUE,"metadata_library_proxy"
"GSE130973","S2","candidate_fibroblast_state","integrin_x_hippo","ITGB1","NF2",1060,0.500943396226415,0.0386792452830189,0.0216981132075472,0.0212606227215961,0.000437490485951028,1.02057750102995,0.497512437810945,200,TRUE,"metadata_library_proxy"
"GSE130973","S2","candidate_fibroblast_state","integrin_x_hippo","ITGA2","NF2",1060,0.00754716981132075,0.0386792452830189,0,0.000473384422251785,-0.000473384422251785,0,1,200,TRUE,"metadata_library_proxy"
"GSE130973","S2","candidate_fibroblast_state","integrin_x_hippo","PARVA","NF2",1060,0.165094339622642,0.0386792452830189,0.0113207547169811,0.00753734573043068,0.00378340898655045,1.50195508098768,0.0796019900497512,200,TRUE,"metadata_library_proxy"
"GSE130973","S2","candidate_fibroblast_state","integrin_x_hippo","ITGA5","NF2",1060,0.123584905660377,0.0386792452830189,0.00566037735849057,0.00557493256061454,8.54447978760296e-05,1.01532660654582,0.54228855721393,200,TRUE,"metadata_library_proxy"
"GSE130973","S2","candidate_fibroblast_state","integrin_x_hippo","FERMT2","NF2",1060,0.232075471698113,0.0386792452830189,0.00754716981132075,0.0103601103855112,-0.00281294057419042,0.7284835325573,0.930348258706468,200,TRUE,"metadata_library_proxy"
"GSE130973","S2","candidate_fibroblast_state","integrin_x_hippo","ITGAV","TEAD1",1060,0.133962264150943,0.123584905660377,0.0245283018867925,0.020973808513354,0.0035544933734385,1.1694729581981,0.18407960199005,200,TRUE,"metadata_library_proxy"
"GSE130973","S2","candidate_fibroblast_state","integrin_x_hippo","ITGB1","TEAD1",1060,0.500943396226415,0.123584905660377,0.0764150943396226,0.0692226022181991,0.00719249212142349,1.10390381018546,0.0945273631840796,200,TRUE,"metadata_library_proxy"
"GSE130973","S2","candidate_fibroblast_state","integrin_x_hippo","ITGA2","TEAD1",1060,0.00754716981132075,0.123584905660377,0.00188679245283019,0.00156603238248701,0.000320760070343177,1.20482339569108,0.587064676616915,200,TRUE,"metadata_library_proxy"
"GSE130973","S2","candidate_fibroblast_state","integrin_x_hippo","PARVA","TEAD1",1060,0.165094339622642,0.123584905660377,0.0264150943396226,0.0248272660387159,0.0015878283009067,1.06395502019556,0.368159203980099,200,TRUE,"metadata_library_proxy"
"GSE130973","S2","candidate_fibroblast_state","integrin_x_hippo","ITGA5","TEAD1",1060,0.123584905660377,0.123584905660377,0.0150943396226415,0.0181646642972306,-0.00307032467458912,0.830972671757153,0.830845771144279,200,TRUE,"metadata_library_proxy"
"GSE130973","S2","candidate_fibroblast_state","integrin_x_hippo","FERMT2","TEAD1",1060,0.232075471698113,0.123584905660377,0.0311320754716981,0.0336543874145267,-0.00252231194282861,0.925052507663834,0.781094527363184,200,TRUE,"metadata_library_proxy"
